id,point_no,type,name,time,desc,belongs_to_index_no,filename,resource_id,duration,text,index_method,text_corrected,text_manual
356359,19,i," Index 19",1141,NULL,4,i_0574.jpg,4916,122,"electron h4h carbon source co2 or complex organic source auto or heterotroph electron donors organicinorganic litho or organotroph electron acceptors oxygen or other aerobic or anaerobic energy source light absorbing chemical reactions or nonlight absorbing chemical reactions photo or chemotrophy hh hth4 h4t hh h4ht transport system adp",imageBased,NULL,"electron h4h carbon source co2 or complex organic source auto or heterotroph electron donors organicinorganic litho or organotroph electron acceptors oxygen or other aerobic or anaerobic energy source light absorbing chemical reactions or nonlight absorbing chemical reactions photo or chemotrophy hh hth4 h4t hh h4ht transport system adp"
356360,20,t," Index 20",1263,NULL,4,i_0635.jpg,4916,56,"carbon source glucose propionate lactate ethanol acetate formate glucose lactate ethanol acetate ethanol oxidant n03 n03 n03 n03 none kjimol biomass gimol glucose with with the equivalent carbon what process yields the most biomass source",imageBased,NULL,"carbon source glucose propionate lactate ethanol acetate formate glucose lactate ethanol acetate ethanol oxidant n03 n03 n03 n03 none kjimol biomass gimol glucose with with the equivalent carbon what process yields the most biomass source"
356361,21,t," Index 21",1319,NULL,4,i_0663.jpg,4916,72,"carbon source glucose propionate lactate ethanol acetate formate glucose lactate ethanol acetate ethanol biomass gimol oxidant n03 n03 no3 n03 none kjimol with the equivalent carbon what process yields the most biomass source growth glucose with bc cit",imageBased,NULL,"carbon source glucose propionate lactate ethanol acetate formate glucose lactate ethanol acetate ethanol biomass gimol oxidant n03 n03 no3 n03 none kjimol with the equivalent carbon what process yields the most biomass source growth glucose with bc cit"
356362,22,i," Index 22",1391,NULL,5,i_0699.jpg,4916,196,"biomass gmol carbon source oxidant kjimol glucose propionate lactate ethanol acetate formate glucose n03 lactate n03 ethanol no3 acetate n03 ethanol none electron transfer chain electron source with the equivalent carbon in the table this is the carbon source what process yields the most biomass source growth glucose with bc cit",imageBased,NULL,"biomass gmol carbon source oxidant kjimol glucose propionate lactate ethanol acetate formate glucose n03 lactate n03 ethanol no3 acetate n03 ethanol none electron transfer chain electron source with the equivalent carbon in the table this is the carbon source what process yields the most biomass source growth glucose with bc cit"
356363,23,i," Index 23",1587,NULL,6,i_0797.jpg,4916,202,"energy carrying molecules of metabolism used for energy transfer in biochemical reactions atp via hydrolysis andor phosphorylation nadnadh electron carrier others gtp ohoh nh2 nh2 ohoh ohoh",imageBased,NULL,"energy carrying molecules of metabolism used for energy transfer in biochemical reactions atp via hydrolysis andor phosphorylation nadnadh electron carrier others gtp ohoh nh2 nh2 ohoh ohoh"
356364,24,i," Index 24",1789,NULL,7,i_0898.jpg,4916,4,"generation of atp energy released by redox reactions are captured to form atp via phosphorylation of adp adp p1 energy atp",imageBased,NULL,"generation of atp energy released by redox reactions are captured to form atp via phosphorylation of adp adp p1 energy atp"
356365,25,t," Index 25",1793,NULL,7,i_0900.jpg,4916,60,"generation of atp energy released by redox reactions are captured to form atp via phosphorylation of adp adp p1 energy atp three mechanisms of phosphorylation substratelevel phosphorylation fermentation respiration",imageBased,NULL,"generation of atp energy released by redox reactions are captured to form atp via phosphorylation of adp adp p1 energy atp three mechanisms of phosphorylation substratelevel phosphorylation fermentation respiration"
356366,26,t," Index 26",1853,NULL,7,i_0930.jpg,4916,46,"generation of atp energy released by redox reactions are captured to form atp via phosphorylation of adp adp p1 energy atp three mechanisms of phosphorylation substratelevel phosphorylation fermentation respiration oxidative phosphorylation respiration photophosphorylation photosynthesis",imageBased,NULL,"generation of atp energy released by redox reactions are captured to form atp via phosphorylation of adp adp p1 energy atp three mechanisms of phosphorylation substratelevel phosphorylation fermentation respiration oxidative phosphorylation respiration photophosphorylation photosynthesis"
356367,27,t," Index 27",1899,NULL,7,i_0953.jpg,4916,10,"generation of atp energy released by redox reactions are captured to form atp via phosphorylation of adp adp energy atp three mechanisms of phosphorylation substratelevel phosphorylation fermentation respiration oxidative phosphorylation respiration photophosphorylation photosynthesis chemiosmotic mechanism of generating atp electrochemical gradient proton motive force",imageBased,NULL,"generation of atp energy released by redox reactions are captured to form atp via phosphorylation of adp adp energy atp three mechanisms of phosphorylation substratelevel phosphorylation fermentation respiration oxidative phosphorylation respiration photophosphorylation photosynthesis chemiosmotic mechanism of generating atp electrochemical gradient proton motive force"
356368,28,t," Index 28",1909,NULL,7,i_0958.jpg,4916,50,"generation of atp energy released by redox reactions are captured to form atp via phosphorylation of adp adp energy three mechanisms of phosphorylation atp high concentration electron chan indudes poton pumps substratelevel phosphorylation fermentation respiration electron transfer chain oxidative phosphorylation respiration photophosphorylation photosynthesis proton gradient atp synthase chemiosmotic mechanism of generating atp electrochemical gradient proton motive force low hconcentration membrane alp",imageBased,NULL,"generation of atp energy released by redox reactions are captured to form atp via phosphorylation of adp adp energy three mechanisms of phosphorylation atp high concentration electron chan indudes poton pumps substratelevel phosphorylation fermentation respiration electron transfer chain oxidative phosphorylation respiration photophosphorylation photosynthesis proton gradient atp synthase chemiosmotic mechanism of generating atp electrochemical gradient proton motive force low hconcentration membrane alp"
356369,29,t," Index 29",1959,NULL,7,i_0983.jpg,4916,110,"glycolysis cellular respiration glucose 6carbon glycolysis fermentation krebs cycle pyruvate oxidation electron transport chain glucose pyruvate acetyl coa co2 atp nadh fadh2 atp nadh fadh2",imageBased,NULL,"glycolysis cellular respiration glucose 6carbon glycolysis fermentation krebs cycle pyruvate oxidation electron transport chain glucose pyruvate acetyl coa co2 atp nadh fadh2 atp nadh fadh2"
356370,30,i," Index 30",2069,NULL,8,i_1038.jpg,4916,304,"glycolysis fermentation krebs cycle pyruvate oxidation electron transport chain pyruvate glucose pyruvate acetyl coa co2 glycolysis cellular respiration glucose 6carbon nad atp nadh pyruvate pyruvate 3carbon atp nadh fadh2 atp nadh fadh2",imageBased,NULL,"glycolysis fermentation krebs cycle pyruvate oxidation electron transport chain pyruvate glucose pyruvate acetyl coa co2 glycolysis cellular respiration glucose 6carbon nad atp nadh pyruvate pyruvate 3carbon atp nadh fadh2 atp nadh fadh2"
356371,31,i," Index 31",2373,NULL,9,i_1190.jpg,4916,166,"glycolysis energyinvestment sta gee nergyha rvesting stage substrate level phosphorylation net role of oxygen oh opo oh fructose 16bis adp gai nof 2atp adp glucose gd gd gd",imageBased,NULL,"glycolysis energyinvestment sta gee nergyha rvesting stage substrate level phosphorylation net role of oxygen oh opo oh fructose 16bis adp gai nof 2atp adp glucose gd gd gd"
356372,32,i," Index 32",2539,NULL,10,i_1273.jpg,4916,32,"glycolysis energyinvestment stagee nergyha rvesting stage substrate level phosphorylation net ga inof 2atp 2w role of oxygen oh oh fructose 16bis adp hcoh oh hcoh adp glucose gd gd gd ill ch2opor glyceraldehyde 3phosphate 2p1 2adp 2atpj pyruvate 2adp 2atp",imageBased,NULL,"glycolysis energyinvestment stagee nergyha rvesting stage substrate level phosphorylation net ga inof 2atp 2w role of oxygen oh oh fructose 16bis adp hcoh oh hcoh adp glucose gd gd gd ill ch2opor glyceraldehyde 3phosphate 2p1 2adp 2atpj pyruvate 2adp 2atp"
356373,33,t," Index 33",2571,NULL,10,i_1289.jpg,4916,38,"glycolysis energyinvestment stagee nergyha rvesting stage substrate level phosphorylation net ga inof 2atp role of oxygen c6h1 2c3h403 4h vp1 oh oh fructose 16bis adp adp hcoh oh hcoh ch20p032 atpi glucose gd gd gd ill glyceraldehyde 3phosphate 2h4 2adp et energy carriers 2adp 2h20 2adp",imageBased,NULL,"glycolysis energyinvestment stagee nergyha rvesting stage substrate level phosphorylation net ga inof 2atp role of oxygen c6h1 2c3h403 4h vp1 oh oh fructose 16bis adp adp hcoh oh hcoh ch20p032 atpi glucose gd gd gd ill glyceraldehyde 3phosphate 2h4 2adp et energy carriers 2adp 2h20 2adp"
356374,34,t," Index 34",2609,NULL,10,i_1308.jpg,4916,28,"glucose catabolism widespread source of energy also provides substrates for biosynthesis bacteriaa rchaea use three pathways common theme 6carbon sugar converted to two 3carbon products pyruvate glycolysis emdenmeyerhofparnas pathway shared by bacteria archaea eukaryotes glycolysis glucose glucose 6p fructose 6p fructose 16p glyceraldehyde 3p net 2pyruvate yield 2atp 2nadh",imageBased,NULL,"glucose catabolism widespread source of energy also provides substrates for biosynthesis bacteriaa rchaea use three pathways common theme 6carbon sugar converted to two 3carbon products pyruvate glycolysis emdenmeyerhofparnas pathway shared by bacteria archaea eukaryotes glycolysis glucose glucose 6p fructose 6p fructose 16p glyceraldehyde 3p net 2pyruvate yield 2atp 2nadh"
356375,35,t," Index 35",2637,NULL,10,i_1322.jpg,4916,58,"glucose catabolism widespread source of energy also provides substrates for biosynthesis bacteriaa rchaea use three pathways common theme 6carbon sugar converted to two 3carbon products pyruvate glycolysis emdenmeyerhofparnas pathway shared by bacteria archaea eukaryotes glycolysis glucose entnerdoudoroff pathway sugar acids pathway 6phos glucose 6p phogluconate intermediate fructose 6p fructose 16p glyceraldehyde 3p net 2pyruvate yield 2atp 2nadh",imageBased,NULL,"glucose catabolism widespread source of energy also provides substrates for biosynthesis bacteriaa rchaea use three pathways common theme 6carbon sugar converted to two 3carbon products pyruvate glycolysis emdenmeyerhofparnas pathway shared by bacteria archaea eukaryotes glycolysis glucose entnerdoudoroff pathway sugar acids pathway 6phos glucose 6p phogluconate intermediate fructose 6p fructose 16p glyceraldehyde 3p net 2pyruvate yield 2atp 2nadh"
356376,36,t," Index 36",2695,NULL,10,i_1351.jpg,4916,160,"glucose catabolism substrates for common theme 6carbon glycolysis emdenmeyerhofparnas pathway shared by bacteria archaea eukaryotes entnerdoudoroff pathway sugar pathway 6phos ediate pentosephosphate shunt produce pentose sugars used for biosynthesis of aromatic amino acids nucleotides can also form pyruvate widespread source of also provides use three pathways sugar converted to two 3carbon products biosynthesis bacteriaarchaea energy pyruvate shuntpps glycolysis entnerdoudoroff emp ed glucose sugar acids glucose 6p fructose 6p 6pgluconate fructose 16p 2oxo3deoxy 6pgluconate glyceraldehyde 3p4j ribulose 5p sugar phosphates net pyruvate pyruvate yield 2atp atp fbiosynthesisj nadh nadph 2nadh 2nadph",imageBased,NULL,"glucose catabolism substrates for common theme 6carbon glycolysis emdenmeyerhofparnas pathway shared by bacteria archaea eukaryotes entnerdoudoroff pathway sugar pathway 6phos ediate pentosephosphate shunt produce pentose sugars used for biosynthesis of aromatic amino acids nucleotides can also form pyruvate widespread source of also provides use three pathways sugar converted to two 3carbon products biosynthesis bacteriaarchaea energy pyruvate shuntpps glycolysis entnerdoudoroff emp ed glucose sugar acids glucose 6p fructose 6p 6pgluconate fructose 16p 2oxo3deoxy 6pgluconate glyceraldehyde 3p4j ribulose 5p sugar phosphates net pyruvate pyruvate yield 2atp atp fbiosynthesisj nadh nadph 2nadh 2nadph"
356377,37,i," Index 37",2855,NULL,11,i_1431.jpg,4916,18,"lycolysis acid nad atp glucose pyruvic",imageBased,NULL,"lycolysis acid nad atp glucose pyruvic"
356378,38,t," Index 38",2873,NULL,11,i_1440.jpg,4916,26,"nadh fadh2 atp acid atp respiration glycolysis nad glucose pyruvic nadh nadh fadh2 acetyl coa krebs cycle atp co2 electron transport chain if aerobic h20 or other if anaerobic noj",imageBased,NULL,"nadh fadh2 atp acid atp respiration glycolysis nad glucose pyruvic nadh nadh fadh2 acetyl coa krebs cycle atp co2 electron transport chain if aerobic h20 or other if anaerobic noj"
356379,39,t," Index 39",2899,NULL,11,i_1453.jpg,4916,98,"glycolysis glucose nad atp anaerobic no fermentation nadh pyruvic acid",imageBased,NULL,"glycolysis glucose nad atp anaerobic no fermentation nadh pyruvic acid"
356380,40,t," Index 40",2997,NULL,11,i_1502.jpg,4916,34,"fermentatio reactions regenerate nad needed for glycolysis to produce atp anaerobic no gil pyruvic acid fermentation nadh",imageBased,NULL,"fermentatio reactions regenerate nad needed for glycolysis to produce atp anaerobic no gil pyruvic acid fermentation nadh"
356381,41,t," Index 41",3031,NULL,11,i_1519.jpg,4916,68,"fermentation anaerobic process recycled electron transfer to terminal acceptor adp colysis 2nadj i2nadhi glucose catabolism maintain redox balance isnt complete until nadhs are absence of terminal electron acceptor fermentation reactions oxidize nadh to small organic acids alcohols glucose ch3 pyruvate",imageBased,NULL,"fermentation anaerobic process recycled electron transfer to terminal acceptor adp colysis 2nadj i2nadhi glucose catabolism maintain redox balance isnt complete until nadhs are absence of terminal electron acceptor fermentation reactions oxidize nadh to small organic acids alcohols glucose ch3 pyruvate"
356382,42,i," Index 42",3099,NULL,12,i_1553.jpg,4916,24,"fermentation anaerobic process ucose maintain redox balance electron absence of terminal electron acceptor fermentation reactions oxidize nadh to small organic acids lactic acid ccso fermentation hc oh streptococcus ch3 lactobacillus lactate adp 2nadj i2nadh g1 catabolism isnt complete until nadhs are recycled transfer to terminal acceptor glucose alcohols co ch3 pyruvate seaas",imageBased,NULL,"fermentation anaerobic process ucose maintain redox balance electron absence of terminal electron acceptor fermentation reactions oxidize nadh to small organic acids lactic acid ccso fermentation hc oh streptococcus ch3 lactobacillus lactate adp 2nadj i2nadh g1 catabolism isnt complete until nadhs are recycled transfer to terminal acceptor glucose alcohols co ch3 pyruvate seaas"
356383,43,t," Index 43",3123,NULL,12,i_1565.jpg,4916,2,"fermentation anaerobic process glucose catabolism isnt complete until nadhs are recycled balance electron transfer to terminal acceptor adp channel terminal electron acceptor fermentation reactions oxidize nadh to small organic acids alcohols lactic acid fermentation hc oh streptococcus ch3 lactobacillus glucose i2nadi i2nadh co ch3 pyruvate lactate what is oxidized seaas",imageBased,NULL,"fermentation anaerobic process glucose catabolism isnt complete until nadhs are recycled balance electron transfer to terminal acceptor adp channel terminal electron acceptor fermentation reactions oxidize nadh to small organic acids alcohols lactic acid fermentation hc oh streptococcus ch3 lactobacillus glucose i2nadi i2nadh co ch3 pyruvate lactate what is oxidized seaas"
356384,44,t," Index 44",3125,NULL,12,i_1566.jpg,4916,2,"isnt complete until nadhs balance electron electron nadh to cihc oh ch3 rmentation anaerobic process are recycled transfer to terminal bolism channel edox absence of terminal acceptor fermentation reactions oxidize small organic acids lactic acid fermentation streptococcus lactobacillus adp acceptor glucose alcohols co i2nadh ch3 pyruvate lactate what is oxidized seaas",imageBased,NULL,"isnt complete until nadhs balance electron electron nadh to cihc oh ch3 rmentation anaerobic process are recycled transfer to terminal bolism channel edox absence of terminal acceptor fermentation reactions oxidize small organic acids lactic acid fermentation streptococcus lactobacillus adp acceptor glucose alcohols co i2nadh ch3 pyruvate lactate what is oxidized seaas"
356385,45,t," Index 45",3127,NULL,12,i_1567.jpg,4916,2,"llng closed anaerobic process mel terminal electron fermentation acids alcohols cico hcoh ch3 adp tgfeal ii pm responses bolism isnt complete until nadhs edox balance electron are recycled transfer to terminal acceptor nadh to glucose reactions oxidize small organic lactic acid fermentation streptococcus lactobacillus j2nadh co ch3 pyruvate lactate what is oxidized pp ees",imageBased,NULL,"llng closed anaerobic process mel terminal electron fermentation acids alcohols cico hcoh ch3 adp tgfeal ii pm responses bolism isnt complete until nadhs edox balance electron are recycled transfer to terminal acceptor nadh to glucose reactions oxidize small organic lactic acid fermentation streptococcus lactobacillus j2nadh co ch3 pyruvate lactate what is oxidized pp ees"
356386,46,t," Index 46",3129,NULL,12,i_1568.jpg,4916,66,"are recycled transfer to terminal acceptor adp what is oxidized pm polling closed ifil anaerobic process complete until nadhs responses i4 channel reactions oxidize small organic acids lactic acid fermentation streptococcus lactobacillus glucose electron ii electron ation nadh to alcohols hh ch3 j2nadh co ch3 pyruvate lactate pp",imageBased,NULL,"are recycled transfer to terminal acceptor adp what is oxidized pm polling closed ifil anaerobic process complete until nadhs responses i4 channel reactions oxidize small organic acids lactic acid fermentation streptococcus lactobacillus glucose electron ii electron ation nadh to alcohols hh ch3 j2nadh co ch3 pyruvate lactate pp"
356387,47,t," Index 47",3195,NULL,12,i_1601.jpg,4916,2,"anaerobic process complete until nadhs are recycled electron transfer to terminal acceptor channel glucose reactions oxidize nadh to small organic acids 2nadj i2nadhi lactic acid fermentation oh streptococcus countdown timer lactate responses jt ice ii electron ation adp alcohols 4o co ch3 lactobacillus pyruvate what is oxidized ii",imageBased,NULL,"anaerobic process complete until nadhs are recycled electron transfer to terminal acceptor channel glucose reactions oxidize nadh to small organic acids 2nadj i2nadhi lactic acid fermentation oh streptococcus countdown timer lactate responses jt ice ii electron ation adp alcohols 4o co ch3 lactobacillus pyruvate what is oxidized ii"
356388,48,t," Index 48",3197,NULL,12,i_1602.jpg,4916,2,"multiple choice anaerobic process ice electron ii electron ation dh to iii alcohols co oh ch3 iti pm responses channel complete until nadhs are recycled ountdown timer transfer to terminal acceptor adp glucose i2nadhi 4o co ch3 pyruvate lactate what is oxidized pp ee",imageBased,NULL,"multiple choice anaerobic process ice electron ii electron ation dh to iii alcohols co oh ch3 iti pm responses channel complete until nadhs are recycled ountdown timer transfer to terminal acceptor adp glucose i2nadhi 4o co ch3 pyruvate lactate what is oxidized pp ee"
356389,49,t," Index 49",3199,NULL,12,i_1603.jpg,4916,2,"countdown timer process ee iti pm multiple choice responses is are recycled terminal acceptor channel ation glucoser reactions oxidize nadh to small organic acids alcohols lactic acid fermentation hcoh streptococcus ch3 lactobacillus glycolysis i2nadhi ch3 pyruvate lactate what is oxidized pp",imageBased,NULL,"countdown timer process ee iti pm multiple choice responses is are recycled terminal acceptor channel ation glucoser reactions oxidize nadh to small organic acids alcohols lactic acid fermentation hcoh streptococcus ch3 lactobacillus glycolysis i2nadhi ch3 pyruvate lactate what is oxidized pp"
356390,50,t," Index 50",3201,NULL,12,i_1604.jpg,4916,2,"process what is oxidized pm lcountdown timer hs are recycled multiple choice respo ns lt channel reactions oxidize small organic acids lactic acid fermentation streptococcus lactobacillus to terminal acceptor glucose ation nadh to alcohols hh ch3 j2nadh co ch3 pyruvate lactate pp",imageBased,NULL,"process what is oxidized pm lcountdown timer hs are recycled multiple choice respo ns lt channel reactions oxidize small organic acids lactic acid fermentation streptococcus lactobacillus to terminal acceptor glucose ation nadh to alcohols hh ch3 j2nadh co ch3 pyruvate lactate pp"
356391,51,t," Index 51",3203,NULL,12,i_1605.jpg,4916,2,"multiple choice anaerobic process are recycled transfer to terminal acceptor adp what is oxidized pm li responses countdown timer complete until nadhs glucose ice electron il electron ation kdhto alcohols hh ch3 lactic acid fermentation streptococcus lactobacillus j2nadh co ch3 pyruvate lactate pp",imageBased,NULL,"multiple choice anaerobic process are recycled transfer to terminal acceptor adp what is oxidized pm li responses countdown timer complete until nadhs glucose ice electron il electron ation kdhto alcohols hh ch3 lactic acid fermentation streptococcus lactobacillus j2nadh co ch3 pyruvate lactate pp"
356392,52,t," Index 52",3205,NULL,12,i_1606.jpg,4916,32,"multiple choice anaerobic process pm responses countdown timer are recycled transfer to terminal adp acceptor complete until nadhs ice electron electron ation glucose to alcohols cico hcoh lactic acid fermentation streptococcus lactobacillus j2nadh co ch3 pyruvate lactate what is oxidized ees",imageBased,NULL,"multiple choice anaerobic process pm responses countdown timer are recycled transfer to terminal adp acceptor complete until nadhs ice electron electron ation glucose to alcohols cico hcoh lactic acid fermentation streptococcus lactobacillus j2nadh co ch3 pyruvate lactate what is oxidized ees"
356393,53,t," Index 53",3237,NULL,12,i_1622.jpg,4916,2,"polling closed tion anaerobic process responses for question channel 18o oo oo 0o",imageBased,NULL,"polling closed tion anaerobic process responses for question channel 18o oo oo 0o"
356394,54,t," Index 54",3239,NULL,12,i_1623.jpg,4916,4,"polling closed anaerobic process responses for fl fl turning point the current session contains unsaved response data dont save ate pm to save this session save do you wish cancel uvo uvovvo",imageBased,NULL,"polling closed anaerobic process responses for fl fl turning point the current session contains unsaved response data dont save ate pm to save this session save do you wish cancel uvo uvovvo"
356395,55,t," Index 55",3243,NULL,12,i_1625.jpg,4916,2,"save as turningpoint sessions search sessions desktop documents downloads music pictures videos windows8os removable disk network file name save as type session file tpzx hide folders cancel pm nh organize new folder this pc name sp19 mwsp19 tth sp19 date modified fa18 type mwsp18 tth 5p18 am am am am pm am file folder file folder file folder file folder file folder file folder save",imageBased,NULL,"save as turningpoint sessions search sessions desktop documents downloads music pictures videos windows8os removable disk network file name save as type session file tpzx hide folders cancel pm nh organize new folder this pc name sp19 mwsp19 tth sp19 date modified fa18 type mwsp18 tth 5p18 am am am am pm am file folder file folder file folder file folder file folder file folder save"
356396,56,t," Index 56",3245,NULL,12,i_1626.jpg,4916,2,"zr polling closed anaerobic process for question sp4 mw sp1l1 rb ihis pc chnel vidios 11h 18o oo oo oo ate ooo",imageBased,NULL,"zr polling closed anaerobic process for question sp4 mw sp1l1 rb ihis pc chnel vidios 11h 18o oo oo oo ate ooo"
356397,57,t," Index 57",3247,NULL,12,i_1627.jpg,4916,2,"i1 pm polling content icourse session turningpoint dashboard manage 2019sp06712b10l3332elementary micr 2019sp06724b10l1362introduction to 20195p10288b auto il anonymous refreshing courses",imageBased,NULL,"i1 pm polling content icourse session turningpoint dashboard manage 2019sp06712b10l3332elementary micr 2019sp06724b10l1362introduction to 20195p10288b auto il anonymous refreshing courses"
