id,point_no,type,name,time,desc,belongs_to_index_no,filename,resource_id,duration,text,index_method,text_corrected,text_manual
301157,23,i," Index 23",1373,NULL,7,i_0690.jpg,4623,306,"soled rock peridotile comparing the geothermal gradient to the melting curve for pen doflte we see that the tempera lure at which peridotite melts is higher than its surroundings at every 6epth thus under normal conditions the mantle is solid temperature dc melting curve for mantle rock penidotite complete melting melt 0l geothermal gradient change in temperature with depth ii",imageBased,NULL,"soled rock peridotile comparing the geothermal gradient to the melting curve for pen doflte we see that the tempera lure at which peridotite melts is higher than its surroundings at every 6epth thus under normal conditions the mantle is solid temperature dc melting curve for mantle rock penidotite complete melting melt 0l geothermal gradient change in temperature with depth ii"
301158,24,i," Index 24",1679,NULL,8,i_0843.jpg,4623,184,"temperature melting curve for dry pendotite melting curve for wet peridotite geothermal gradient partial melting of peridotite to produce basaltic magma peew",imageBased,NULL,"temperature melting curve for dry pendotite melting curve for wet peridotite geothermal gradient partial melting of peridotite to produce basaltic magma peew"
301159,25,t," Index 25",1863,NULL,8,i_0935.jpg,4623,256,"igneous rock classification chart ubramdc mineral composition irtermdate mabc ff1 twjjidw phsnffllc aphawbc porpeyntic nd v4cu11 ch vnic",imageBased,NULL,"igneous rock classification chart ubramdc mineral composition irtermdate mabc ff1 twjjidw phsnffllc aphawbc porpeyntic nd v4cu11 ch vnic"
301160,26,t," Index 26",2119,NULL,8,i_1063.jpg,4623,4,"top hat secure httpsjapptophatcorne969008 endesc xj igneous rock classification chart mineral composition",imageBased,NULL,"top hat secure httpsjapptophatcorne969008 endesc xj igneous rock classification chart mineral composition"
301161,27,t," Index 27",2123,NULL,8,i_1065.jpg,4623,2,"top hat secure httpsapptopnatcorn formative assessment increasing co professional development tasks formative assessment increased compr chapter o1sissonintrofl81pptx 01sissonjntrofls1pptx chapter plate tectonics chapter minerals chapter igneous rocks 04igneousfl8ppt essay question examples give it some thought new homework due friday chadter igneous rocks ignious 10cr cwait grad e1300k students marketplace geol join code content create slide not assigned delete assign present assigned slides items items items slides homework",imageBased,NULL,"top hat secure httpsapptopnatcorn formative assessment increasing co professional development tasks formative assessment increased compr chapter o1sissonintrofl81pptx 01sissonjntrofls1pptx chapter plate tectonics chapter minerals chapter igneous rocks 04igneousfl8ppt essay question examples give it some thought new homework due friday chadter igneous rocks ignious 10cr cwait grad e1300k students marketplace geol join code content create slide not assigned delete assign present assigned slides items items items slides homework"
301162,28,t," Index 28",2125,NULL,8,i_1066.jpg,4623,2,"secure geol join code students can go to tophatcom or use our mobile apps and enter this join code to participate take attendance cancel presentation enable full screen mode always show this screen before presenting always show control bar at the bottom",imageBased,NULL,"secure geol join code students can go to tophatcom or use our mobile apps and enter this join code to participate take attendance cancel presentation enable full screen mode always show this screen before presenting always show control bar at the bottom"
301163,29,t," Index 29",2127,NULL,8,i_1067.jpg,4623,4,"endesc igneouf chart press esc to exit full screen press esc key to exit the presentation uci ji",imageBased,NULL,"endesc igneouf chart press esc to exit full screen press esc key to exit the presentation uci ji"
301164,30,t," Index 30",2131,NULL,8,i_1069.jpg,4623,2,"end esc igneous rock classification chart pbanatic apbafluc caoi mineral composition filsic uftramalc p1 lii pyroctasic",imageBased,NULL,"end esc igneous rock classification chart pbanatic apbafluc caoi mineral composition filsic uftramalc p1 lii pyroctasic"
301165,31,t," Index 31",2133,NULL,8,i_1070.jpg,4623,2,"top hat secure rock classification chart miwe rat sc igneous pflaeqlc top hat googk chrome 0c jiii am",imageBased,NULL,"top hat secure rock classification chart miwe rat sc igneous pflaeqlc top hat googk chrome 0c jiii am"
301166,32,t," Index 32",2135,NULL,8,i_1071.jpg,4623,2,"top hat secure endesc igneous rock classification chart mineral composition auneir zoom1 am",imageBased,NULL,"top hat secure endesc igneous rock classification chart mineral composition auneir zoom1 am"
301167,33,t," Index 33",2137,NULL,8,i_1072.jpg,4623,2,"endesc igneoui press lesci to exitfull screen irrermeoiiiv lchart apbaniuc ii po ajr achc 1r",imageBased,NULL,"endesc igneoui press lesci to exitfull screen irrermeoiiiv lchart apbaniuc ii po ajr achc 1r"
301168,34,t," Index 34",2139,NULL,8,i_1073.jpg,4623,2,"endesc press to exit lull screen bowens reaction series regimes composition rock types sequence in which minerals crystallize from magma high temperatures 1200c ltmferatsirfs felsic ildrtiyohte muscovite mica intermediate potassium feldspar quartz",imageBased,NULL,"endesc press to exit lull screen bowens reaction series regimes composition rock types sequence in which minerals crystallize from magma high temperatures 1200c ltmferatsirfs felsic ildrtiyohte muscovite mica intermediate potassium feldspar quartz"
301169,35,i," Index 35",2141,NULL,9,i_1074.jpg,4623,368,"bowen reaction series bowens reaction series temperature regimes high temperatures 1200c composition rock types sequence in which minerals crystallize from magma co low tern peralu 750uc muscovite mica intermediate dioriteandesite felsic potassium quartz",imageBased,NULL,"bowen reaction series bowens reaction series temperature regimes high temperatures 1200c composition rock types sequence in which minerals crystallize from magma co low tern peralu 750uc muscovite mica intermediate dioriteandesite felsic potassium quartz"
301170,36,t," Index 36",2509,NULL,9,i_1258.jpg,4623,52,"plagioclase ptroxen tie",imageBased,NULL,"plagioclase ptroxen tie"
301171,37,t," Index 37",2561,NULL,9,i_1284.jpg,4623,6,"pla gio pfroxene",imageBased,NULL,"pla gio pfroxene"
301172,38,t," Index 38",2567,NULL,9,i_1287.jpg,4623,12,"bowen reaction series iv rmperati ircs fetsic grariartiyolite muscovite mica quartz bowen temperature regimes composition rock types high temperatures 1200c reaction series sequence in which minerals crystallize from magma mafic gabbralbasafl tntermediate potassium feldspar",imageBased,NULL,"bowen reaction series iv rmperati ircs fetsic grariartiyolite muscovite mica quartz bowen temperature regimes composition rock types high temperatures 1200c reaction series sequence in which minerals crystallize from magma mafic gabbralbasafl tntermediate potassium feldspar"
301173,39,t," Index 39",2579,NULL,9,i_1293.jpg,4623,120,"biotite quartz granite",imageBased,NULL,"biotite quartz granite"
301174,40,i," Index 40",2699,NULL,10,i_1353.jpg,4623,281,"fractional crystallization fluid basaltic lava flow magma cooling of the magma body causes crystals of olivine pyroxene and calciumrich plagioclase to form and settle out or crystallize along the magma bodys cool margins the remaining melt will be enriched with silica and should subsequent eruption occur the rocks generated will be more silicarich and closer to the felsic granitic end of the compositional range than the initial magma magma having matic basaltic composition erupts fluid basaltic lavas solki rock calciumrich",imageBased,NULL,"fractional crystallization fluid basaltic lava flow magma cooling of the magma body causes crystals of olivine pyroxene and calciumrich plagioclase to form and settle out or crystallize along the magma bodys cool margins the remaining melt will be enriched with silica and should subsequent eruption occur the rocks generated will be more silicarich and closer to the felsic granitic end of the compositional range than the initial magma magma having matic basaltic composition erupts fluid basaltic lavas solki rock calciumrich"
