id,point_no,type,name,time,desc,belongs_to_index_no,filename,resource_id,duration,text,index_method,text_corrected,text_manual
340070,33,t," Index 33",797,NULL,3,i_0402.jpg,4887,2,"how does the germ theory of fermentation relate to germ theory of disease both explain the infectious disease state they both require animal models they both relate to due to the changes in organic matter they are not related at all and are all correct responses th it channel rv ii ct of ro polling closed 250pm ii",imageBased,NULL,"how does the germ theory of fermentation relate to germ theory of disease both explain the infectious disease state they both require animal models they both relate to due to the changes in organic matter they are not related at all and are all correct responses th it channel rv ii ct of ro polling closed 250pm ii"
340071,34,t," Index 34",799,NULL,3,i_0403.jpg,4887,2,"how does the germ theory of fermentation relate to germ theory of disease both explain the infectious disease state they both require animal models they both relate to due to the changes in organic matter they are not related abandcareall correct channel responses action of microbes polling closed ii",imageBased,NULL,"how does the germ theory of fermentation relate to germ theory of disease both explain the infectious disease state they both require animal models they both relate to due to the changes in organic matter they are not related abandcareall correct channel responses action of microbes polling closed ii"
340072,35,t," Index 35",801,NULL,3,i_0404.jpg,4887,14,"how does the germ theory of fermentation relate to germ theory of disease both explain the infectious disease state they both require animal models they both relate to changes in organic matter due to the action of microbes they are not related at all abandcareall correct ii",imageBased,NULL,"how does the germ theory of fermentation relate to germ theory of disease both explain the infectious disease state they both require animal models they both relate to changes in organic matter due to the action of microbes they are not related at all abandcareall correct ii"
340073,36,i," Index 36",815,NULL,4,i_0411.jpg,4887,162,"why do some microbes cause disease robert koch 1870s first to establish scientific principles for linking specific microbe to specific disease process he established chain of infection model anthrax bacillus anthracis established etiology of the disease via using anthraxinfected blood from cow germ theory of disease in the rabbit model",imageBased,NULL,"why do some microbes cause disease robert koch 1870s first to establish scientific principles for linking specific microbe to specific disease process he established chain of infection model anthrax bacillus anthracis established etiology of the disease via using anthraxinfected blood from cow germ theory of disease in the rabbit model"
340074,37,i," Index 37",977,NULL,5,i_0492.jpg,4887,196,"why do some microbes cause disease robert koch 1870s linking specific process he establish model anthrax to establish scientific principles for microbe to specific disease ed chain of infection bacillus an thracis the disease via from cow germ theory of disease study of tuberculosis mycobacterium tuberculosis difficult to establish etiology required development of aseptic pure culture solid growth media gelatin agar first in the established etiology of using anthraxinfected blood rabbit model tech niques why",imageBased,NULL,"why do some microbes cause disease robert koch 1870s linking specific process he establish model anthrax to establish scientific principles for microbe to specific disease ed chain of infection bacillus an thracis the disease via from cow germ theory of disease study of tuberculosis mycobacterium tuberculosis difficult to establish etiology required development of aseptic pure culture solid growth media gelatin agar first in the established etiology of using anthraxinfected blood rabbit model tech niques why"
340075,38,i," Index 38",1173,NULL,6,i_0590.jpg,4887,50,"kochs postulates the microbe is found in all cases of the disease but is absent from healthy individuals using solid growth media koch isolated pure culture of tuberculosis from allowed him to establish between the causative link diseased animals at no microbe isolate and tuberculosis",imageBased,NULL,"kochs postulates the microbe is found in all cases of the disease but is absent from healthy individuals using solid growth media koch isolated pure culture of tuberculosis from allowed him to establish between the causative link diseased animals at no microbe isolate and tuberculosis"
340076,39,t," Index 39",1223,NULL,6,i_0615.jpg,4887,12,"kochs postulates the microbe is found in all cases of the disease but is absent from healthy individuals using solid growth media koch isolated pure culture of tuberculosis from allowed him to establish causative link between the isolate and tuberculosis diseased animals at no microbe the microbe is isolated from the diseased host and grown in pure culture",imageBased,NULL,"kochs postulates the microbe is found in all cases of the disease but is absent from healthy individuals using solid growth media koch isolated pure culture of tuberculosis from allowed him to establish causative link between the isolate and tuberculosis diseased animals at no microbe the microbe is isolated from the diseased host and grown in pure culture"
340077,40,t," Index 40",1235,NULL,6,i_0621.jpg,4887,42,"kochs postulates the microbe is found in all cases of the disease but is absent from healthy individuals using solid growth media koch isolated pure culture of tuberculosis from allowed him to establish causative link between the isolate and tuberculosis diseased animals at no microbe the microbe is isolated from the diseased host and grown in pure culture when the microbe susceptible ho1t the is introduced same disease the same strain of microbe is obtained from the newly diseased host",imageBased,NULL,"kochs postulates the microbe is found in all cases of the disease but is absent from healthy individuals using solid growth media koch isolated pure culture of tuberculosis from allowed him to establish causative link between the isolate and tuberculosis diseased animals at no microbe the microbe is isolated from the diseased host and grown in pure culture when the microbe susceptible ho1t the is introduced same disease the same strain of microbe is obtained from the newly diseased host"
340078,41,t," Index 41",1277,NULL,6,i_0642.jpg,4887,6,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable some pathogens may linger in the body for years before disease occurs multiple pathogens can cause the same none of are false two of are false",imageBased,NULL,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable some pathogens may linger in the body for years before disease occurs multiple pathogens can cause the same none of are false two of are false"
340079,42,t," Index 42",1283,NULL,6,i_0645.jpg,4887,2,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable some before disease occurs multiple pathogens can cause the same disease none of two ofa are false are false pathogens may linger in the body for years ii t258pm",imageBased,NULL,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable some before disease occurs multiple pathogens can cause the same disease none of two ofa are false are false pathogens may linger in the body for years ii t258pm"
340080,43,t," Index 43",1285,NULL,6,i_0646.jpg,4887,2,"which is the false statement among ad healthy persons can car becoming diseased all pathogen types are some pathogens may lii before disease polling closed responses channel multiple pathogens can cause the same none of are false two ofa are false t258pm il i1 i0 occurs disease",imageBased,NULL,"which is the false statement among ad healthy persons can car becoming diseased all pathogen types are some pathogens may lii before disease polling closed responses channel multiple pathogens can cause the same none of are false two ofa are false t258pm il i1 i0 occurs disease"
340081,44,t," Index 44",1287,NULL,6,i_0647.jpg,4887,2,"which is the false statement among ad healthy persons becoming diseased all pathogen types are culturable some pathogens may linger in th before disease polling closed responses channel multiple pathogens can cause the same disease none of two ofa are false are false can carry pathogens without occurs zzzi",imageBased,NULL,"which is the false statement among ad healthy persons becoming diseased all pathogen types are culturable some pathogens may linger in th before disease polling closed responses channel multiple pathogens can cause the same disease none of two ofa are false are false can carry pathogens without occurs zzzi"
340082,45,t," Index 45",1289,NULL,6,i_0648.jpg,4887,62,"which is the false statement among ad healthy persons becoming diseased can carry pathogens without all pathogen types are culturable before disease occurs multiple pathogens can none of are false two of are false ii cause the same disease polling closed responses channel some pathogens may linger in the body for years",imageBased,NULL,"which is the false statement among ad healthy persons becoming diseased can carry pathogens without all pathogen types are culturable before disease occurs multiple pathogens can none of are false two of are false ii cause the same disease polling closed responses channel some pathogens may linger in the body for years"
340083,46,t," Index 46",1351,NULL,6,i_0679.jpg,4887,2,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable some pathogens may linger in the body for years before disease multiple pathogens can cause the two of are false occurs none of countdown timer are false ii channel",imageBased,NULL,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable some pathogens may linger in the body for years before disease multiple pathogens can cause the two of are false occurs none of countdown timer are false ii channel"
340084,47,t," Index 47",1353,NULL,6,i_0680.jpg,4887,2,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable some pathogens may linger in the body for years before disease occurs multiple pathogens can cause the same disease l1countdown timer none of are false liii two of are false",imageBased,NULL,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable some pathogens may linger in the body for years before disease occurs multiple pathogens can cause the same disease l1countdown timer none of are false liii two of are false"
340085,48,t," Index 48",1355,NULL,6,i_0681.jpg,4887,18,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable some pathogens may linger in the body for years before disease occurs multiple pathogens can cause the same disease countdown timer none of are false ii two of are false",imageBased,NULL,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable some pathogens may linger in the body for years before disease occurs multiple pathogens can cause the same disease countdown timer none of are false ii two of are false"
340086,49,t," Index 49",1373,NULL,6,i_0690.jpg,4887,4,"which is the false statement among ad healthy persons becoming diseased can carry pathogens without all pathogen types are culturable some before disease occurs multiple pathogens car countdown timer none of are false two of are false ii il pathogens may linger in the body for years oice li11 responses e141",imageBased,NULL,"which is the false statement among ad healthy persons becoming diseased can carry pathogens without all pathogen types are culturable some before disease occurs multiple pathogens car countdown timer none of are false two of are false ii il pathogens may linger in the body for years oice li11 responses e141"
340087,50,t," Index 50",1377,NULL,6,i_0692.jpg,4887,2,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable some before disease occurs disease multiple choice u1 responses pathogens may linger in the body for years multiple pathogens can none of twoofa cause the same are are false nel",imageBased,NULL,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable some before disease occurs disease multiple choice u1 responses pathogens may linger in the body for years multiple pathogens can none of twoofa cause the same are are false nel"
340088,51,t," Index 51",1379,NULL,6,i_0693.jpg,4887,8,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable some pathogens may linger in the body for years before disease occurs multiple pathogens can cause the same disease countdown timer of re fa responses two of are false ii",imageBased,NULL,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable some pathogens may linger in the body for years before disease occurs multiple pathogens can cause the same disease countdown timer of re fa responses two of are false ii"
340089,52,t," Index 52",1387,NULL,6,i_0697.jpg,4887,2,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable the body for years channel results for question the same disease polling closed",imageBased,NULL,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable the body for years channel results for question the same disease polling closed"
340090,53,t," Index 53",1389,NULL,6,i_0698.jpg,4887,2,"which is the false statement among ad 91o years responses channel for question lisease polling closed",imageBased,NULL,"which is the false statement among ad 91o years responses channel for question lisease polling closed"
340091,54,t," Index 54",1391,NULL,6,i_0699.jpg,4887,2,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable me results for question in the body for years same disease polling closed sn rathnp ii 1100c responses channel",imageBased,NULL,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable me results for question in the body for years same disease polling closed sn rathnp ii 1100c responses channel"
340092,55,t," Index 55",1393,NULL,6,i_0700.jpg,4887,2,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable some before disease occurs pathogens may linger in the body for years multiple pathogens can none of are false two of are false cause the same disease polling closed responses channel",imageBased,NULL,"which is the false statement among ad healthy persons can carry pathogens without becoming diseased all pathogen types are culturable some before disease occurs pathogens may linger in the body for years multiple pathogens can none of are false two of are false cause the same disease polling closed responses channel"
340093,56,t," Index 56",1395,NULL,6,i_0701.jpg,4887,2,"which is the false statement among ad healthy persons becoming diseased can carry pathogens without all pathogen types are culturable some pathogens may linger in the body for years before disease multiple pathogens can cause the none of two ofa are false are false 3lx pm occurs",imageBased,NULL,"which is the false statement among ad healthy persons becoming diseased can carry pathogens without all pathogen types are culturable some pathogens may linger in the body for years before disease multiple pathogens can cause the none of two ofa are false are false 3lx pm occurs"
340094,57,i," Index 57",1397,NULL,7,i_0702.jpg,4887,126,"which is the false statement among ad healthy persons becoming diseased can carry pathogens without all pathogen types are culturable some pathogens may linger in the body for years before disease multiple pathogens can cause the none of are false two ofa are false occurs ise",imageBased,NULL,"which is the false statement among ad healthy persons becoming diseased can carry pathogens without all pathogen types are culturable some pathogens may linger in the body for years before disease multiple pathogens can cause the none of are false two ofa are false occurs ise"
340095,58,t," Index 58",1523,NULL,7,i_0765.jpg,4887,68,"which is the false statement among ad healthy persons becoming diseased can carry pathogens without all pathogen types are culturable some pathogens may linger in the body for years before disease multiple pathogens can cause the same disease none of two ofa are false are false occurs",imageBased,NULL,"which is the false statement among ad healthy persons becoming diseased can carry pathogens without all pathogen types are culturable some pathogens may linger in the body for years before disease multiple pathogens can cause the same disease none of two ofa are false are false occurs"
