id,point_no,type,name,time,desc,belongs_to_index_no,filename,resource_id,duration,text,index_method,text_corrected,text_manual
294597,11,i," Index 11",173,NULL,2,i_0090.jpg,4588,130,"click on two cities that are moving apart plate motion measured in centimeters per year correct ii responses plate north americali plate denver boston honolulu plate ii australianindian plate african plate south american plate antarctic plate ii pause",imageBased,NULL,"click on two cities that are moving apart plate motion measured in centimeters per year correct ii responses plate north americali plate denver boston honolulu plate ii australianindian plate african plate south american plate antarctic plate ii pause"
294598,12,t," Index 12",303,NULL,2,i_0155.jpg,4588,44,"endiescii two cities that are moving apart plate motion measured in centimeters per year zoom resume correct dirt0 eurasian plate beijing 23a plate australianindian plate plate south american plate antarctic plate",imageBased,NULL,"endiescii two cities that are moving apart plate motion measured in centimeters per year zoom resume correct dirt0 eurasian plate beijing 23a plate australianindian plate plate south american plate antarctic plate"
294599,13,t," Index 13",347,NULL,2,i_0177.jpg,4588,152,"rock versus mineral granite rock quartz hornblende feldspar mnemu",imageBased,NULL,"rock versus mineral granite rock quartz hornblende feldspar mnemu"
294600,14,i," Index 14",499,NULL,3,i_0253.jpg,4588,230,"geologists definition of mineral naturally occurring solid orderly crystalline structure definite chemical composition minerals are organic",imageBased,NULL,"geologists definition of mineral naturally occurring solid orderly crystalline structure definite chemical composition minerals are organic"
294601,15,t," Index 15",729,NULL,3,i_0368.jpg,4588,188,"porta ml silicat 4k doorknob brass ii copper zinc siding concrete limestone limestone gypsu clay aggregate shells ivs cilica rona",imageBased,NULL,"porta ml silicat 4k doorknob brass ii copper zinc siding concrete limestone limestone gypsu clay aggregate shells ivs cilica rona"
294602,16,i," Index 16",917,NULL,4,i_0462.jpg,4588,166,"during your life you will use these geologic materials cu kg pb kg zn1 kg fe0 kg phosphate kg al troy oz lau 200c other minerals metals petroleum miulon m3 natural gas li ui kg salt million kg of metals minerals and fuels in single lifetime from kyser et at elements august kg stone sand gravel kg coal 200001kg cement",imageBased,NULL,"during your life you will use these geologic materials cu kg pb kg zn1 kg fe0 kg phosphate kg al troy oz lau 200c other minerals metals petroleum miulon m3 natural gas li ui kg salt million kg of metals minerals and fuels in single lifetime from kyser et at elements august kg stone sand gravel kg coal 200001kg cement"
294603,17,t," Index 17",1083,NULL,4,i_0545.jpg,4588,156,"elements of smartphone elluep4ts colour key screen ulta1 4uljnl oeik is tiziturt arid un uad ei flri electronics coppai phone wpp guic eruj ii earrpofelli the the an oi4iuttifli se th14 aso to of rare fart cwnpgisdi aiq usd wi th en si1ttw hi uv art battery whol rn iha ai al nd it ui wv ee lb lid ui pior ii to ptodew3 wi clip thi phon vtse casing lon ib4j ii ii plac of lb mao of ft pcwte nivy of plucs psaan wifl alw mciuoa ane tjrosrw bclfltwna ricke ran bt ncludd dba",imageBased,NULL,"elements of smartphone elluep4ts colour key screen ulta1 4uljnl oeik is tiziturt arid un uad ei flri electronics coppai phone wpp guic eruj ii earrpofelli the the an oi4iuttifli se th14 aso to of rare fart cwnpgisdi aiq usd wi th en si1ttw hi uv art battery whol rn iha ai al nd it ui wv ee lb lid ui pior ii to ptodew3 wi clip thi phon vtse casing lon ib4j ii ii plac of lb mao of ft pcwte nivy of plucs psaan wifl alw mciuoa ane tjrosrw bclfltwna ricke ran bt ncludd dba"
294604,18,i," Index 18",1239,NULL,5,i_0623.jpg,4588,2,"steeping some tea",imageBased,NULL,"steeping some tea"
294605,19,t," Index 19",1241,NULL,5,i_0624.jpg,4588,14,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost what ental ordered by new ji zoom resume",imageBased,NULL,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost what ental ordered by new ji zoom resume"
294606,20,t," Index 20",1255,NULL,5,i_0631.jpg,4588,2,"no kalgorie open pit go advantage is there to mining underground environm factors safety cost ordered by new start text reply to eg one more thing id mine what ental ilpause",imageBased,NULL,"no kalgorie open pit go advantage is there to mining underground environm factors safety cost ordered by new start text reply to eg one more thing id mine what ental ilpause"
294607,21,t," Index 21",1257,NULL,5,i_0632.jpg,4588,32,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost what ordered by newest ental fl ii pause text reply to ji eg one more thing",imageBased,NULL,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost what ordered by newest ental fl ii pause text reply to ji eg one more thing"
294608,22,t," Index 22",1289,NULL,5,i_0648.jpg,4588,2,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost what reply dag ordered by newest responses betterforthe environment notassafe more expensive ilpause ental text reply to one more thing eg",imageBased,NULL,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost what reply dag ordered by newest responses betterforthe environment notassafe more expensive ilpause ental text reply to one more thing eg"
294609,23,t," Index 23",1291,NULL,5,i_0649.jpg,4588,2,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost what reply dang ordered by newest responses betterforthe environment notassafe more expensive text reply to eg one more thing jl ental ilpause ww4",imageBased,NULL,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost what reply dang ordered by newest responses betterforthe environment notassafe more expensive text reply to eg one more thing jl ental ilpause ww4"
294610,24,t," Index 24",1293,NULL,5,i_0650.jpg,4588,2,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost what reply ordered by newest responses not as much enviormental harm haytey dang better for the environment not as safe more expensive text reply to eg one more thing jl iiause ental",imageBased,NULL,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost what reply ordered by newest responses not as much enviormental harm haytey dang better for the environment not as safe more expensive text reply to eg one more thing jl iiause ental"
294611,25,t," Index 25",1295,NULL,5,i_0651.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost what1 reply0 parisiordariger ordered by newest environmental cost can be destruction of habitat as eeli as overa li pollution il not as much enviormental harm hayleydang text reply to eg one more thing ji ii pause no ental",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost what1 reply0 parisiordariger ordered by newest environmental cost can be destruction of habitat as eeli as overa li pollution il not as much enviormental harm hayleydang text reply to eg one more thing ji ii pause no ental"
294612,26,t," Index 26",1297,NULL,5,i_0652.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest it is alot safer for the paris jordanger workers also environm ental cost can be destruction of habitat as eell as overa li pollution text reply to eg one more thing ji what environm factors safety cost no ental ii pause",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest it is alot safer for the paris jordanger workers also environm ental cost can be destruction of habitat as eell as overa li pollution text reply to eg one more thing ji what environm factors safety cost no ental ii pause"
294613,27,t," Index 27",1299,NULL,5,i_0653.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest it is alot safer for the paris jordanger workers also environm ental cost can be destruction of habitat as eell as overa li pollution text reply to eg one more thing i11i 1iil what environm factors safety cost no ental ii pause",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest it is alot safer for the paris jordanger workers also environm ental cost can be destruction of habitat as eell as overa li pollution text reply to eg one more thing i11i 1iil what environm factors safety cost no ental ii pause"
294614,28,t," Index 28",1301,NULL,5,i_0654.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest siddhant dwived less invasive to surrounding environment is more dangerous and more expensive it is alot safer for the workers also paris what environm factors safety cost no ental fflpe text reply to eg one more thing ilpause",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest siddhant dwived less invasive to surrounding environment is more dangerous and more expensive it is alot safer for the workers also paris what environm factors safety cost no ental fflpe text reply to eg one more thing ilpause"
294615,29,t," Index 29",1303,NULL,5,i_0655.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest siddhant dwived less invasive to surrounding environment is more dangerous and more expensive environm ental cost can be destruction of habitat as eell as overa li pollution text reply to eg one more thing ji zoom what environm factors safety cost no ental pans ilpause",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest siddhant dwived less invasive to surrounding environment is more dangerous and more expensive environm ental cost can be destruction of habitat as eell as overa li pollution text reply to eg one more thing ji zoom what environm factors safety cost no ental pans ilpause"
294616,30,t," Index 30",1305,NULL,5,i_0656.jpg,4588,4,"kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost what ordered by newest stephanie espinora its safer siddhant dwiyed less invasive to surrounding environment is more dangerous and more expensive paris ilpause no ental text reply to eg one more thing",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost what ordered by newest stephanie espinora its safer siddhant dwiyed less invasive to surrounding environment is more dangerous and more expensive paris ilpause no ental text reply to eg one more thing"
294617,31,t," Index 31",1309,NULL,5,i_0658.jpg,4588,2,"no reply ordered by newest lael lockharl alot safer keeps cost down its safer siddhartt dwved less invasive to surrounding environment is more text reply to eg one more thing kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental ilpause",imageBased,NULL,"no reply ordered by newest lael lockharl alot safer keeps cost down its safer siddhartt dwved less invasive to surrounding environment is more text reply to eg one more thing kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental ilpause"
294618,32,t," Index 32",1311,NULL,5,i_0659.jpg,4588,4,"no dzledzic mining underground is riskier laellockharl alot safer stepitaflie keeps cost down ordered by newest kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental eg one more thing its safer text reply to ii pause",imageBased,NULL,"no dzledzic mining underground is riskier laellockharl alot safer stepitaflie keeps cost down ordered by newest kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental eg one more thing its safer text reply to ii pause"
294619,33,t," Index 33",1315,NULL,5,i_0661.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost what ordered by newest dzied mining underground is riskier l3eiiockharl alot safer keeps cost down espinora its safer text reply to ji zoom eg one more thing no ental ilpause",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost what ordered by newest dzied mining underground is riskier l3eiiockharl alot safer keeps cost down espinora its safer text reply to ji zoom eg one more thing no ental ilpause"
294620,34,t," Index 34",1317,NULL,5,i_0662.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground reply sacod safety keeps enviorn alexandra ent in tact on land mining underground is riskier ael iockharl keens cost down to zoom ordered by newest what environm factors safety cost ental no one more thing alot safer text reply eg ii pause",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground reply sacod safety keeps enviorn alexandra ent in tact on land mining underground is riskier ael iockharl keens cost down to zoom ordered by newest what environm factors safety cost ental no one more thing alot safer text reply eg ii pause"
294621,35,t," Index 35",1319,NULL,5,i_0663.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground reply asaiinas21uhedu mining underground us more dangerous saaod salahuddin safety keeps enviornent in tact on land alexandra dzkdzic ii pause ordered by newest what environm factors safety cost ental no one more thing mining underground is riskier text reply to zoom eg",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground reply asaiinas21uhedu mining underground us more dangerous saaod salahuddin safety keeps enviornent in tact on land alexandra dzkdzic ii pause ordered by newest what environm factors safety cost ental no one more thing mining underground is riskier text reply to zoom eg"
294622,36,t," Index 36",1321,NULL,5,i_0664.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground reply enayatmli ordered by newest good for environment and bettersafer for wokers kenilmaaonen safer aflrmas2itzbedu mining underground us more dangerous text reply to eg ii pause ii1c what environm factors safety cost no ental zoom one more thing",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground reply enayatmli ordered by newest good for environment and bettersafer for wokers kenilmaaonen safer aflrmas2itzbedu mining underground us more dangerous text reply to eg ii pause ii1c what environm factors safety cost no ental zoom one more thing"
294623,37,t," Index 37",1323,NULL,5,i_0665.jpg,4588,4,"no reply ordered by newest bryan abrcnn sa fer it does not get in the way of cities nguyen safer inay3tali good for environment and bettersafer for wokers 7lui zoom kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental text reply to eg one more thing ii pause",imageBased,NULL,"no reply ordered by newest bryan abrcnn sa fer it does not get in the way of cities nguyen safer inay3tali good for environment and bettersafer for wokers 7lui zoom kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental text reply to eg one more thing ii pause"
294624,38,t," Index 38",1327,NULL,5,i_0667.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground reply sa fety is big issue better for the environment and safer mana fefnanda safe for the environment text reply to 7lo eg ordered by newest what environm factors safety cost ental no one more thing ilpause hun",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground reply sa fety is big issue better for the environment and safer mana fefnanda safe for the environment text reply to 7lo eg ordered by newest what environm factors safety cost ental no one more thing ilpause hun"
294625,39,t," Index 39",1329,NULL,5,i_0668.jpg,4588,2,"no reply ordered by newest ahmadekdadl underground is more dangerous aguhar underground is cheaper since less rocks to extract safety is big issue text reply to eg one more thing kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental ilpause iiwa",imageBased,NULL,"no reply ordered by newest ahmadekdadl underground is more dangerous aguhar underground is cheaper since less rocks to extract safety is big issue text reply to eg one more thing kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental ilpause iiwa"
294626,40,t," Index 40",1331,NULL,5,i_0669.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest vuben hsiao not as safe for workers workers environm as under ground could trap cost more for safety reasons adrian text reply to eg one more thing 7lo what environm factors safety cost no ental ental would be less harmful ilpause hun",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest vuben hsiao not as safe for workers workers environm as under ground could trap cost more for safety reasons adrian text reply to eg one more thing 7lo what environm factors safety cost no ental ental would be less harmful ilpause hun"
294627,41,t," Index 41",1333,NULL,5,i_0670.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest sydney good for environment safer expensive vutien not as safe for workers workers environm as under ground could trap dadahhuy to zoom eg one more thing what environm factors safety cost no ental ental would be less harmful text reply ilpause hun",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest sydney good for environment safer expensive vutien not as safe for workers workers environm as under ground could trap dadahhuy to zoom eg one more thing what environm factors safety cost no ental ental would be less harmful text reply ilpause hun"
294628,42,t," Index 42",1335,NULL,5,i_0671.jpg,4588,2,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost ental what danetteriherd safer than underground better for the environment fer costs less text reply to 7lo ordered by newest eg one more thing ii",imageBased,NULL,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost ental what danetteriherd safer than underground better for the environment fer costs less text reply to 7lo ordered by newest eg one more thing ii"
294629,43,t," Index 43",1337,NULL,5,i_0672.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest sarahanleu environmentally good unsafe and can be expensive cost wise laarnle thompson underground is more dangerous than the open pit armandorivas text reply to eg one more thing what environm factors safety cost no ental ilpause hue",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest sarahanleu environmentally good unsafe and can be expensive cost wise laarnle thompson underground is more dangerous than the open pit armandorivas text reply to eg one more thing what environm factors safety cost no ental ilpause hue"
294630,44,t," Index 44",1339,NULL,5,i_0673.jpg,4588,2,"no reply ordered by newest not as bad for the environment sarah aneu environmentally good unsafe and can be expensive cost wise laarnk thomp5cn text reply to eg one more thing kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental ilpause hue",imageBased,NULL,"no reply ordered by newest not as bad for the environment sarah aneu environmentally good unsafe and can be expensive cost wise laarnk thomp5cn text reply to eg one more thing kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental ilpause hue"
294631,45,t," Index 45",1341,NULL,5,i_0674.jpg,4588,2,"no reply ordered by newest maria underground is not safe carey smith easier to mm can ruin environment probably cheaper eikabanllla underground minds are for the enviorment text reply to eg one more thing kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental ilpause",imageBased,NULL,"no reply ordered by newest maria underground is not safe carey smith easier to mm can ruin environment probably cheaper eikabanllla underground minds are for the enviorment text reply to eg one more thing kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental ilpause"
294632,46,t," Index 46",1343,NULL,5,i_0675.jpg,4588,2,"no reply ordered by newest talhuynh keeps environm ent intactless clean up akilpatel mining underground is way more dangerous underground comes with lot of safety risks text reply to eg one more thing kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental ilpause",imageBased,NULL,"no reply ordered by newest talhuynh keeps environm ent intactless clean up akilpatel mining underground is way more dangerous underground comes with lot of safety risks text reply to eg one more thing kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental ilpause"
294633,47,t," Index 47",1345,NULL,5,i_0676.jpg,4588,2,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost ental what underground is safer daniel ford more safe less expensive talhuynh keens environ ment intactless clea text reply to 7los zoom ordered by newest eg one more thing ilpause",imageBased,NULL,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost ental what underground is safer daniel ford more safe less expensive talhuynh keens environ ment intactless clea text reply to 7los zoom ordered by newest eg one more thing ilpause"
294634,48,t," Index 48",1347,NULL,5,i_0677.jpg,4588,2,"no reply ordered by newest a5hama mining underground is not as safe cluyton tune und erground is cheaper and its better for the environment paul man3valan text reply 7los thing kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental to eg one more ilpause",imageBased,NULL,"no reply ordered by newest a5hama mining underground is not as safe cluyton tune und erground is cheaper and its better for the environment paul man3valan text reply 7los thing kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental to eg one more ilpause"
294635,49,t," Index 49",1349,NULL,5,i_0678.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground better for the enviroment ordered by newest atharna baboonim mining underground is not as safe tune underground is cheaner and its better for the text reply to eg one more thing 7los zoom what environm factors safety cost no ental ilpause",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground better for the enviroment ordered by newest atharna baboonim mining underground is not as safe tune underground is cheaner and its better for the text reply to eg one more thing 7los zoom what environm factors safety cost no ental ilpause"
294636,50,t," Index 50",1351,NULL,5,i_0679.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest darnel miihan the main advantage of mining underground is that underground is where most mineral deposits are but because of the instability of the cave environ ment minin is much more dangerous down there arntsheh sidclique text reply to 7los eg one more thing what environm factors safety cost no ental ilpause",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest darnel miihan the main advantage of mining underground is that underground is where most mineral deposits are but because of the instability of the cave environ ment minin is much more dangerous down there arntsheh sidclique text reply to 7los eg one more thing what environm factors safety cost no ental ilpause"
294637,51,t," Index 51",1353,NULL,5,i_0680.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest underground is more dangerous because the mine could collapse on you underground is not safe text reply 7los eg what environm factors safety cost no ental to one more thing ilpause",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest underground is more dangerous because the mine could collapse on you underground is not safe text reply 7los eg what environm factors safety cost no ental to one more thing ilpause"
294638,52,t," Index 52",1355,NULL,5,i_0681.jpg,4588,2,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost ental what mulbab car safer underground is more dangerous collapse on you aft text reply 7los ordered by newest beca use the mine could to eg one more thing ii",imageBased,NULL,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost ental what mulbab car safer underground is more dangerous collapse on you aft text reply 7los ordered by newest beca use the mine could to eg one more thing ii"
294639,53,t," Index 53",1357,NULL,5,i_0682.jpg,4588,8,"no reply ordered by newest und erground is more dangerou and better for the enviroment but cost more fr a5a1inas21ut1edu open land mm esca have landslides mulbah car text reply 7los to eg one more thing zoom kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental ilpause",imageBased,NULL,"no reply ordered by newest und erground is more dangerou and better for the enviroment but cost more fr a5a1inas21ut1edu open land mm esca have landslides mulbah car text reply 7los to eg one more thing zoom kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental ilpause"
294640,54,t," Index 54",1365,NULL,5,i_0686.jpg,4588,2,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost ental what rene garces less und enviroment but cost more asalinas21uhedu text reply 7los ordered by newest enviromental damage erground is more dangerous and better forthe to eg one more thing ii",imageBased,NULL,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost ental what rene garces less und enviroment but cost more asalinas21uhedu text reply 7los ordered by newest enviromental damage erground is more dangerous and better forthe to eg one more thing ii"
294641,55,t," Index 55",1367,NULL,5,i_0687.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest und erground is safer due butund erground is cheaper in underground it takes more men and more dynamite fr its lot safer for the workers also it is lot more practical to get ore however more expensive because of r4 text reply to 7los eg one more thing what environm factors safety cost no ental ilpause",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest und erground is safer due butund erground is cheaper in underground it takes more men and more dynamite fr its lot safer for the workers also it is lot more practical to get ore however more expensive because of r4 text reply to 7los eg one more thing what environm factors safety cost no ental ilpause"
294642,56,t," Index 56",1369,NULL,5,i_0688.jpg,4588,2,"no underground is sketchy but better for environm ordered by newest ent joanne environmentally not as bad text reply to eg one more thing 7los zoom spencer cost less because of not having to dig huge dit kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental ilpause",imageBased,NULL,"no underground is sketchy but better for environm ordered by newest ent joanne environmentally not as bad text reply to eg one more thing 7los zoom spencer cost less because of not having to dig huge dit kalgorie open pit gold mine advantage is there to mining underground what environm factors safety cost ental ilpause"
294643,57,t," Index 57",1371,NULL,5,i_0689.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground reply better for the environm mashat all the cost is high ent safer because it has easy escane route text reply to 7los ordered by newest what environm factors safety cost ental no eg one more thing ilpause",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground reply better for the environm mashat all the cost is high ent safer because it has easy escane route text reply to 7los ordered by newest what environm factors safety cost ental no eg one more thing ilpause"
294644,58,t," Index 58",1373,NULL,5,i_0690.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest asalma52iuhedu costs lot parge wright not as bad for the environm ent good for envirment but not as great for workers text reply to eg one more thing 7los zoom what environm factors safety cost no ental ilpause",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground reply ordered by newest asalma52iuhedu costs lot parge wright not as bad for the environm ent good for envirment but not as great for workers text reply to eg one more thing 7los zoom what environm factors safety cost no ental ilpause"
294645,59,t," Index 59",1375,NULL,5,i_0691.jpg,4588,2,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost ental what more expensive asalinai21txhedu costs lot palge wright not as bad for the environment text reply to 7los zoom ordered by newest eg one more thing ilpause",imageBased,NULL,"no kalgorie open pit gold mine advantage is there to mining underground environm factors safety cost ental what more expensive asalinai21txhedu costs lot palge wright not as bad for the environment text reply to 7los zoom ordered by newest eg one more thing ilpause"
294646,60,t," Index 60",1377,NULL,5,i_0692.jpg,4588,2,"kalgorie open pit gold mine advantage is there to mining underground reply diego grimaldo ordered by newest protects the environment little more and produces less debris th better erefore underground mining is safer and ivan underground mining tends to be more dan text reply to ge rous but it what environm factors safety cost no ental zoom ii pause eg one more thing",imageBased,NULL,"kalgorie open pit gold mine advantage is there to mining underground reply diego grimaldo ordered by newest protects the environment little more and produces less debris th better erefore underground mining is safer and ivan underground mining tends to be more dan text reply to ge rous but it what environm factors safety cost no ental zoom ii pause eg one more thing"
